Generals_Performance
General,number_of_battles,WAR,aWAR
Maximilian von Weichs,1,0.7120954562424410,0.7120954562424410
Maximilien Globensky,1,0.9513168231001120,0.9513168231001120
Maximilien de Hénin-Liétard,4,-0.20893959171809100,-0.052234897929522800
Maximinus II,1,-1.0262794510023200,-1.0262794510023200
Maxwell D. Taylor,1,-1.1068924352979000,-1.1068924352979000
Maxwell R. Thurman,1,0.96011164967476,0.96011164967476
Mayadunne of Sitawaka,2,-0.11269156433613900,-0.056345782168069700
Mayor Johnanneau,1,-1.0476739066820800,-1.0476739066820800
Mazaeus,1,-1.0243805348177200,-1.0243805348177200
Mazyadid dynasty,1,-1.1038185285399000,-1.1038185285399000
Mbilini waMswati,1,0.9517722427640850,0.9517722427640850
Medes,1,-2.678940351508120,-2.678940351508120
Medius of Larissa,1,0.9256766766830670,0.9256766766830670
Megabates,1,-1.0171350847308800,-1.0171350847308800
Mehmed Beg,1,-1.0444061631308700,-1.0444061631308700
Mehmed I,1,-1.0215321605408300,-1.0215321605408300
Mehmed III,1,0.9199179237675210,0.9199179237675210
Mehmed the Conqueror,3,0.2587907160525990,0.08626357201753310
Mehmed Şükrü Pasha,1,-1.0393842941931400,-1.0393842941931400
Mehmet Arif Bey,1,0.9496676106594930,0.9496676106594930
Mehmet Atıf Ateşdağlı,1,0.9496676106594930,0.9496676106594930
Mehmet Esat Bülkat,4,-2.08544557506057,-0.5213613937651430
Mehmet Nâzım Bey,1,0.9496676106594930,0.9496676106594930
Mehmet Vasıf Pasha Gürcü,1,-1.053813735678930,-1.053813735678930
Melancthon Taylor Woolsey,2,1.9033955684506100,0.9516977842253030
Melancton Smith (1810–1893),1,-0.049584133163069300,-0.049584133163069300
Melchior Aymerich,1,-1.0478340486136400,-1.0478340486136400
Melchior de Robles,1,0.9534970916317580,0.9534970916317580
Melchior von Hatzfeldt,2,-1.987789539309610,-0.993894769654804
"Melchor Avellaneda y Sandoval Rojas y Ramiro, marqués de Valdecañas",1,0.9452368062287740,0.9452368062287740
Mem de Sá,1,0.9514842404760880,0.9514842404760880
Memnon of Rhodes,1,-0.8922647111127770,-0.8922647111127770
Menachem Begin,1,-0.016726214461660300,-0.016726214461660300
Menawa,1,-1.0487499591866800,-1.0487499591866800
Menelaus (son of Lagus),1,-1.0398035231022400,-1.0398035231022400
Menelik II,2,1.7857463961789000,0.8928731980894520
Menes of Pella,1,0.8811265679704490,0.8811265679704490
Mengistu Haile Mariam,1,0.9278300745366630,0.9278300745366630
Menno van Coehoorn,2,0.15933279357250500,0.07966639678625230
Menon IV of Pharsalus,1,-1.005005028833110,-1.005005028833110
Merena,1,-0.04843315666988210,-0.04843315666988210
Merritt A. Edson,2,1.8673701322116500,0.9336850661058270
Merton Beckwith-Smith,2,-2.26552419875489,-1.132762099377450
Mesih Pasha,1,-1.0892857204258000,-1.0892857204258000
Mesud I,1,0.951566843330118,0.951566843330118
Micanopy,1,0.951623494329625,0.951623494329625
Michael Andreas Barclay de Tolly,6,-2.0561807245038500,-0.3426967874173080
Michael Barkai,1,0.9508473643396140,0.9508473643396140
"Michael Boyce, Baron Boyce",1,-1.0486391890759100,-1.0486391890759100
Michael Collins (Irish leader),1,0.9528324709671500,0.9528324709671500
Michael I Rangabe,1,-1.0402048363560100,-1.0402048363560100
Michael II Komnenos Doukas,1,0.9534654430286810,0.9534654430286810
Michael Jones (soldier),2,1.9066144000266000,0.9533072000132980
Michael Küchmeister von Sternberg,1,-1.0373365026197100,-1.0373365026197100
Michael Maurex,1,-1.0484337896419400,-1.0484337896419400
Michael Murphy (priest),1,-1.0515983334635700,-1.0515983334635700
Michael Reynolds (United Irishmen),1,-1.0487499591866800,-1.0487499591866800
Michael Scott (British Army officer),1,0.951769394389808,0.951769394389808
Michael Szilágyi,1,0.9313114208750850,0.9313114208750850
Michael X. Garrett,1,0.9515412079616260,0.9515412079616260
Michael von Kienmayer,1,-1.0617258864480700,-1.0617258864480700
Michael von Melas,3,0.8390133101604250,0.2796711033868080
Michael Žygimantaitis,1,0.954573144136361,0.954573144136361
Michał Kazimierz Radziwiłł,1,0.9420719459211170,0.9420719459211170
Michel Ney,14,1.0525325467195700,0.07518089619425470
Michel Roquejeoffre,1,0.6488159898136540,0.6488159898136540
Michel Suleiman,1,0.9503005827210250,0.9503005827210250
Michel-Ange Duquesne de Menneville,1,-1.048001975653230,-1.048001975653230
Michel-Joseph Maunoury,2,0.564176198252119,0.2820880991260600
Micheletto Attendolo,2,-0.010138361492490400,-0.005069180746245180
Michiel de Ruyter,8,2.6036925032654100,0.32546156290817700
Michitarō Komatsubara,1,-1.1051315668781000,-1.1051315668781000
Mickey Marcus,1,0.9143794182291220,0.9143794182291220
Mieszko I of Poland,1,0.9503005827210250,0.9503005827210250
Mieszko II the Fat,1,-1.0468510430020800,-1.0468510430020800
Miguel Estanislao Soler,1,0.9507552205056670,0.9507552205056670
Miguel Grau Seminario,3,-0.14429359196147700,-0.04809786398715890
Miguel I of Portugal,1,-1.0469951481469700,-1.0469951481469700
Miguel López de Legazpi,1,0.9508609044341510,0.9508609044341510
Miguel de la Torre,1,-1.0470092860174700,-1.0470092860174700
Mihail Savov,3,-2.18414793283298,-0.7280493109443270
Mihr Narseh,1,0.8534558573067320,0.8534558573067320
Mikael of Wollo,2,-0.18893440487381200,-0.09446720243690590
Mike Inveso,3,-1.1430843842803200,-0.3810281280934390
Mike Kealy,1,0.9519803106188010,0.9519803106188010
Mikhail Bulatov,1,-1.0478954469036100,-1.0478954469036100
Mikhail Khozin,1,1.2458985354561500,1.2458985354561500
Mikhail Kirponos,4,-2.0836920239065000,-0.5209230059766250
Mikhail Kovalyov,1,0.3185944653127620,0.3185944653127620
Mikhail Kutuzov,4,-2.0899740090799500,-0.5224935022699870
Mikhail Loris-Melikov,1,0.9470423803502110,0.9470423803502110
Mikhail Malofeyev,1,0.9357422253058040,0.9357422253058040
Mikhail Mikhailovich Golitsyn,2,1.0355253413420200,0.5177626706710080
Mikhail Miloradovich,2,1.9169001960264800,0.9584500980132400
Mikhail Semyonovich Vorontsov,1,-1.0326091716176300,-1.0326091716176300
Mikhail Shein,1,-1.054140895720680,-1.054140895720680
Mikhail Skobelev,2,1.8548046873321700,0.9274023436660830
Mikhail Tukhachevsky,2,-2.0899042536349800,-1.0449521268174900
Mikhail Zasulich,1,-1.0405213223867700,-1.0405213223867700
Mikheil Saakashvili,2,-2.0993988345579500,-1.0496994172789800
Miklós Horthy,1,-1.621585070284310,-1.621585070284310
Mikoda Masaharu,1,0.9610611077670570,0.9610611077670570
"Mikołaj ""the Red"" Radziwiłł",1,0.9499840966902590,0.9499840966902590
Mikołaj Bołtuć,1,-0.9772241162336390,-0.9772241162336390
Mikołaj Hieronim Sieniawski,1,0.9230827840751780,0.9230827840751780
Mikołaj Potocki,1,1.1440128583287000,1.1440128583287000
Mikuláš of Hus,1,0.9476104514595160,0.9476104514595160
Milan I of Serbia,2,-2.0666976512232400,-1.0333488256116200
Milan Martić,1,0.936691683398101,0.936691683398101
Milan Čeleketić,1,-1.047325772048230,-1.047325772048230
Mile Dedaković,1,-1.0478637983005300,-1.0478637983005300
Mile Mrkšić,2,-0.09718343234259140,-0.04859171617129570
Mile Novaković,1,-1.0373564620791100,-1.0373564620791100
Milenko Stojković,1,0.9491928816133450,0.9491928816133450
Military Cross,1,-1.048427776407360,-1.048427776407360
Millard Harmon,1,0.941438973859586,0.941438973859586
Miloš Božanović,1,0.8249721145378220,0.8249721145378220
Miltiades,1,0.9484016665364310,0.9484016665364310
Milton Alexander,1,0.9519779586840830,0.9519779586840830
Milton Cato,1,0.9491444592506380,0.9491444592506380
Milutin Kukanjac,1,-0.0443191547559592,-0.0443191547559592
Mimaki Kaneaki,1,-1.0525477915558700,-1.0525477915558700
Minamoto no Noriyori,1,0.9506170687517900,0.9506170687517900
Minamoto no Yoritomo,2,1.8935435269559700,0.9467717634779870
Minamoto no Yoshinaka,1,0.9499840966902590,0.9499840966902590
Minamoto no Yoshitsune,3,2.7904321734432800,0.9301440578144280
Minamoto no Yukiie,1,0.9499840966902590,0.9499840966902590
Mindarus,3,-3.1074724717324700,-1.0358241572441600
Mineichi Koga,2,-0.11862659636221400,-0.05931329818110700
Minister of Defence (India),1,0.7379384560772650,0.7379384560772650
Minister of External Affairs (India),1,0.7379384560772650,0.7379384560772650
Ministry of Defense (Israel),1,0.8958649854293310,0.8958649854293310
Minoru Sasaki,1,-1.0451103698328700,-1.0451103698328700
Minoru Yano,1,-1.047818540798140,-1.047818540798140
Minoru Ōta,1,-1.0148859538947500,-1.0148859538947500
Mir Jafar,1,-0.9974123196914580,-0.9974123196914580
Mir Qasim,1,-1.0559900174835300,-1.0559900174835300
Mir Sher Muhammad Talpur,1,-1.0421037525406000,-1.0421037525406000
Mir-Hossein Mousavi,1,-0.21300328752288300,-0.21300328752288300
Mirab Kishmaria,1,0.9512500408133220,0.9512500408133220
Mirabeau B. Lamar,1,0.9517816306048980,0.9517816306048980
Miran Shah,1,0.9072584825368950,0.9072584825368950
Mircea I of Wallachia,1,-1.0440026687251900,-1.0440026687251900
Mircea II of Wallachia,1,-1.0553961658327600,-1.0553961658327600
Mirko Norac,1,0.9104233428445510,0.9104233428445510
Mirko Petrović-Njegoš,1,0.9503005827210250,0.9503005827210250
Mirza Aziz Koka,1,0.9487339768687350,0.9487339768687350
Mirza Dildar Baig,1,-1.04827523014053,-1.04827523014053
Mirza Najaf Khan,1,-1.0559900174835300,-1.0559900174835300
Misbah ud-Din,1,-1.0476422580790000,-1.0476422580790000
Mita Tsunahide,1,-1.0805568052786300,-1.0805568052786300
Mitanni,1,-0.9655312306486600,-0.9655312306486600
Mithridates (Persian general),1,-0.8922647111127770,-0.8922647111127770
Mithridates I of the Bosporus,2,1.8952209029190300,0.9476104514595160
Mithridates VI of Pontus,1,-1.00849635490123,-1.00849635490123
Mithrobarzanes,1,-0.8922647111127770,-0.8922647111127770
Mitsuo Fuchida,2,1.825762546375240,0.912881273187619
Mitsuru Ushijima,1,-1.0148859538947500,-1.0148859538947500
Miura Yoshiatsu,1,-1.0503323893405100,-1.0503323893405100
Miura clan,1,-1.0503323893405100,-1.0503323893405100
Miyagawa Fusanaga,1,-1.0506488753712700,-1.0506488753712700
Mizuno Tadashige,1,-1.042578481586750,-1.042578481586750
Mladen Bratić,1,0.9401730297365230,0.9401730297365230
Mladen II Šubić of Bribir,1,-1.0484331566698800,-1.0484331566698800
Mladen Milovanović,1,0.9420719459211170,0.9420719459211170
Mnyamana Buthelezi,1,0.9594786776132290,0.9594786776132290
Mnyamana kaNgqengelele,1,-1.0421037525406000,-1.0421037525406000
Modu Chanyu,1,0.8249721145378220,0.8249721145378220
Mogue Kearns,2,-0.10414612501943600,-0.05207306250971800
Mohamed Abdel Ghani el-Gamasy,1,-0.7925051107416990,-0.7925051107416990
Mohamed Afrah Qanyare,1,-1.0484331566698800,-1.0484331566698800
Mohamed Farrah Aidid,1,-1.0468510430020800,-1.0468510430020800
Mohamed Gayth,1,0.951566843330118,0.951566843330118
Mohamed Mohamud Agaweine,1,-1.0484337896419400,-1.0484337896419400
Mohamed Nur Galaal,1,-1.023684265550040,-1.023684265550040
Mohammad Ali Samatar,1,-1.023684265550040,-1.023684265550040
Mohammad Baqir al-Hakim,1,-0.21300328752288300,-0.21300328752288300
Mohammad Hatta,1,-1.0484337896419400,-1.0484337896419400
Mohammad Khan Ustajlu,1,-1.0294443113099700,-1.0294443113099700
Mohammad Shariff,1,-0.932916071926446,-0.932916071926446
Mohammad-Ali Rajai,1,-0.21300328752288300,-0.21300328752288300
Mohammad-Hossein Moeinpoor,1,-0.21300328752288300,-0.21300328752288300
Mohammad-Javad Bahonar,1,-0.21300328752288300,-0.21300328752288300
Mohammadhossein Malekzadegan,1,-0.21300328752288300,-0.21300328752288300
Mohammed Deif,2,-2.084523991111970,-1.0422619955559800
Mohammed Naguib,1,-1.029824094546890,-1.029824094546890
Mohammed Omar,1,0.9517722427640850,0.9517722427640850
Mohammed Shuwa,3,0.8388749625079480,0.27962498750264900
Mohammed Zaman,1,-1.0486391890759100,-1.0486391890759100
Mohammed ash-Sheikh,1,0.951566843330118,0.951566843330118
Mohamud Muse Hersi,1,0.95172476985947,0.95172476985947
Mohan al-Furayji,1,-0.05792805407888270,-0.05792805407888270
Mohegan,1,0.9512025679087070,0.9512025679087070
Mohsen Rezaee,5,2.024366235300220,0.40487324706004400
Momchil,1,-1.0530601570429100,-1.0530601570429100
Momir Talić,1,0.936691683398101,0.936691683398101
Monte Melkonian,2,0.8177923427822600,0.4088961713911300
Monzo Akiyama,2,-2.091644926804190,-1.045822463402100
Morcar,1,-1.0468510430020800,-1.0468510430020800
Mordechai Anielewicz,1,-1.0481169871251500,-1.0481169871251500
Mordechai Gur,2,1.854897951796250,0.9274489758981240
Mordechai Hod,1,0.9033317414381910,0.9033317414381910
Mori Nagayoshi,1,0.9389070856134610,0.9389070856134610
Moritz Franz Kasimir von Wobersnow,1,-1.05666210995582,-1.05666210995582
Moritz von Auffenberg,1,-0.7477717439285330,-0.7477717439285330
Morning Star (chief),1,-1.0485600675682200,-1.0485600675682200
Morozumi Torasada,1,-0.05476319377122610,-0.05476319377122610
Morteza Mirza Afshar (Nassrollah Mirza),1,0.9523844269484540,0.9523844269484540
Moses Hazen,3,-1.1635551903627500,-0.38785173012091700
Moses J. White,1,-1.0482910544420700,-1.0482910544420700
Moses Wright Hannon,1,-1.0482435815374500,-1.0482435815374500
Moshe Carmel,1,0.9143794182291220,0.9143794182291220
Moshe Dayan,4,3.5659014787822300,0.8914753696955570
Moshe Tamir,1,0.9515662103580560,0.9515662103580560
Moshoeshoe I,1,-0.04843315666988210,-0.04843315666988210
Mostafa Chamran,1,-0.21300328752288300,-0.21300328752288300
Mosul,2,1.903133686660240,0.951566843330118
Mouha ou Hammou Zayani,1,0.9531489569979160,0.9531489569979160
Mstislav II Svyatoslavich,1,-1.0231145906946600,-1.0231145906946600
Mstislav III of Kiev,1,-1.0231145906946600,-1.0231145906946600
Mstislav Mstislavich,1,-1.0231145906946600,-1.0231145906946600
Mu'in ad-Din Unur,2,1.9050322863588000,0.9525161431794000
Muammar Gaddafi,4,-4.189040433734750,-1.0472601084336900
Mubarak Abdullah Al-Jaber Al-Sabah,1,-0.9884656051492030,-0.9884656051492030
Muftah Anaqrat,1,0.951566843330118,0.951566843330118
Mughal emperors,1,-1.0425404298172800,-1.0425404298172800
Muhammad,3,1.852642486843520,0.6175474956145080
Muhammad Ahmad,2,1.931616796457080,0.965808398228542
Muhammad Ali of Egypt,2,1.888258210242190,0.944129105121094
Muhammad Haroon Aslam,1,0.9420719459211170,0.9420719459211170
Muhammad IV of Morocco,1,-1.0413125374636900,-1.0413125374636900
Muhammad Musa,1,0.021404420747438900,0.021404420747438900
Muhammad Shah,1,-1.0425404298172800,-1.0425404298172800
Muhammad al-Ashmar,1,-1.0475789608728500,-1.0475789608728500
Muhammad al-Nasir,1,-1.0402048363560100,-1.0402048363560100
Muhammad ibn Abu Bakr,1,0.9452368062287740,0.9452368062287740
Muhammad ibn Sulayman al-Katib,1,0.9515662103580560,0.9515662103580560
Muhammad ibn Talha,1,-1.038938892232940,-1.038938892232940
Muhammad ibn al-Hanafiyyah,1,0.9452368062287740,0.9452368062287740
Muhammadu Buhari,1,0.9515662103580560,0.9515662103580560
Muhammed ibn Rashid,1,0.9515662103580560,0.9515662103580560
Muhsin Ibrahim,1,-0.13377386757579600,-0.13377386757579600
Mujaheduddin,1,-1.0326091716176300,-1.0326091716176300
Mukhtar Robow,1,-1.0515983334635700,-1.0515983334635700
Mukti Bahini,1,0.7379384560772650,0.7379384560772650
Mullah Baqi Kakar,1,-1.0478005010943800,-1.0478005010943800
Mullah Ismael,1,-1.0484331566698800,-1.0484331566698800
"Mullah Mohammad Ibrahim Giwat, allegedly",1,-1.0478005010943800,-1.0478005010943800
Mullah Mutalib,1,-1.0484331566698800,-1.0484331566698800
Mulugeta Yeggazu,2,-0.06521834323525930,-0.03260917161762970
Munim Khan,1,0.8737966039166010,0.8737966039166010
Munmu of Silla,1,0.9230006832920590,0.9230006832920590
Munuza,1,-0.9892505854027340,-0.9892505854027340
Muqtada al-Sadr,2,0.9081971466664560,0.4540985733332280
Murad Bey,3,-3.1267859866679500,-1.0422619955559800
Murad Giray,1,-1.00412542884872,-1.00412542884872
Murad I,1,-0.05903575518656250,-0.05903575518656250
Murad II,2,1.8936384727652000,0.9468192363826020
Murakami Kiyokuni,1,-1.0525477915558700,-1.0525477915558700
Murakami Yoshikiyo,5,-2.2322930016196800,-0.4464586003239350
Murat Karayılan,1,-0.13377386757579600,-0.13377386757579600
Murchad mac Briain,1,0.9493511246287280,0.9493511246287280
Murong Bao,1,-1.0794491041709500,-1.0794491041709500
Murong De,1,-1.0794491041709500,-1.0794491041709500
Murong Lin,1,-1.0794491041709500,-1.0794491041709500
Murong Nong,1,-1.0794491041709500,-1.0794491041709500
Murray of Aberscross,1,0.9515662103580560,0.9515662103580560
"Murrough O'Brien, 1st Earl of Inchiquin",1,0.9532122542040690,0.9532122542040690
Murtala Mohammed,4,-0.19958951716487700,-0.049897379291219300
Musa Sudi Yalahow,1,-1.0484331566698800,-1.0484331566698800
Musa Yunis,1,0.9499840966902590,0.9499840966902590
Musaylimah,1,-1.0357740319252900,-1.0357740319252900
Mushkin Niusalavurd,1,0.8534558573067320,0.8534558573067320
Muslim Khan,1,-1.0476422580790000,-1.0476422580790000
Muslim ibn Aqeel,1,0.9452368062287740,0.9452368062287740
Mustafa Bin Dardef,1,0.9465027503518370,0.9465027503518370
Mustafa Hajrulahović Talijan,1,-0.0705874953095092,-0.0705874953095092
Mustafa II,1,-1.0358896053410000,-1.0358896053410000
Mustafa Kemal Atatürk,11,6.490228238742040,0.5900207489765490
Mustafa Pasha (Egypt),2,-2.0862646642811800,-1.0431323321405900
Mustafa Pasha Bushatli,1,-1.0452686128482600,-1.0452686128482600
Mustafa Tlass,2,-0.9262789783174950,-0.46313948915874700
Mus‘ab ibn 'Umair,1,-0.04871142772876270,-0.04871142772876270
Mutassim Gaddafi,4,-1.186454713916040,-0.29661367847901000
Muwatalli II,1,-0.9655312306486600,-0.9655312306486600
Muzaffar Hassan,1,-0.932916071926446,-0.932916071926446
Muzahim al-Pachachi,1,-1.029824094546890,-1.029824094546890
Muzio Sforza,2,-0.05960612770661980,-0.029803063853309900
Mušan Topalović,1,-0.0705874953095092,-0.0705874953095092
Myles Byrne,1,-1.0541302217096900,-1.0541302217096900
Myles Keogh,1,-1.0482287066940100,-1.0482287066940100
Myronides,2,-0.1012980672285760,-0.05064903361428790
Máel Mórda mac Murchada,2,-2.0947778220227400,-1.0473889110113700
Máel Sechnaill mac Domnaill,1,0.9515662103580560,0.9515662103580560
Mårten Anckarhielm,1,-1.0461321531416,-1.0461321531416
Müezzinzade Ali Pasha,1,-1.0023653703225700,-1.0023653703225700
Mürsel Bakû,1,0.943519936735134,0.943519936735134
Mōri Hidemoto,1,0.9588457055516980,0.9588457055516980
Mōri Motonari,2,1.9054434017127600,0.9527217008563820
Mōri Takachika,1,-1.0449873754279100,-1.0449873754279100
